"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISL","AGRSUPP","GSSE","MLN_USD","A","2017",11.29141159,
"ISL","AGRSUPP","GSSE","MLN_USD","A","2018",11.36546708,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","1986",-72.82651331,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","1987",-75.90507405,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","1988",-62.41118342,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","1989",-53.09792904,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","1990",-55.18550545,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","1991",-65.01743017,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","1992",-46.27096415,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","1993",-47.6050451,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","1994",-44.1084396,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","1995",-35.26435947,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","1996",-44.40084743,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","1997",-45.1131666,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","1998",-57.50755694,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","1999",-58.28264015,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","2000",-52.40476015,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","2001",-42.26132971,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","2002",-50.71063817,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","2003",-46.54095442,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","2004",-48.80978688,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","2005",-53.95414913,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","2006",-49.47457828,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","2007",-36.73504848,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","2008",-31.15443869,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","2009",-28.6590519,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","2010",-23.62752998,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","2011",-24.72277683,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","2012",-27.3437378,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","2013",-22.22452346,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","2014",-36.00053849,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","2015",-45.34393867,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","2016",-48.87387452,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","2017",-45.36330812,
"ISL","AGRSUPP","CSE","PC_AGRCONSUMP","A","2018",-46.01729573,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","1986",6.623462873,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","1987",5.203896926,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","1988",8.494284966,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","1989",6.266815453,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","1990",7.758667625,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","1991",7.067205624,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","1992",6.088042067,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","1993",7.893710981,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","1994",8.745514367,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","1995",8.722366186,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","1996",8.955603462,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","1997",10.11501981,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","1998",8.190073788,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","1999",9.509454736,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","2000",8.535122973,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","2001",7.029326089,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","2002",6.736043628,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","2003",7.474773819,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","2004",7.543138166,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","2005",6.776869601,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","2006",6.408920584,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","2007",6.820625118,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","2008",6.000723822,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","2009",5.418125615,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","2010",5.585331257,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","2011",4.752789799,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","2012",4.672809506,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","2013",5.027055679,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","2014",4.119782979,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","2015",3.881685606,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","2016",4.555962009,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","2017",4.146019447,
"ISL","AGRSUPP","GSSE","PC_AGRSUPP","A","2018",4.317458247,
"JPN","AGRSUPP","PSE","MLN_USD","A","1986",45720.53872,
"JPN","AGRSUPP","PSE","MLN_USD","A","1987",48955.41631,
"JPN","AGRSUPP","PSE","MLN_USD","A","1988",53246.14498,
"JPN","AGRSUPP","PSE","MLN_USD","A","1989",47165.51198,
"JPN","AGRSUPP","PSE","MLN_USD","A","1990",42584.8982,
"JPN","AGRSUPP","PSE","MLN_USD","A","1991",45247.02185,
"JPN","AGRSUPP","PSE","MLN_USD","A","1992",52781.86651,
"JPN","AGRSUPP","PSE","MLN_USD","A","1993",55727.89668,
"JPN","AGRSUPP","PSE","MLN_USD","A","1994",70535.98134,
"JPN","AGRSUPP","PSE","MLN_USD","A","1995",71211.83749,
"JPN","AGRSUPP","PSE","MLN_USD","A","1996",55934.88464,
"JPN","AGRSUPP","PSE","MLN_USD","A","1997",44771.54018,
"JPN","AGRSUPP","PSE","MLN_USD","A","1998",43762.98905,
"JPN","AGRSUPP","PSE","MLN_USD","A","1999",50505.89879,
"JPN","AGRSUPP","PSE","MLN_USD","A","2000",52682.94808,
"JPN","AGRSUPP","PSE","MLN_USD","A","2001",43130.41364,
"JPN","AGRSUPP","PSE","MLN_USD","A","2002",42474.23527,
"JPN","AGRSUPP","PSE","MLN_USD","A","2003",45753.71302,
"JPN","AGRSUPP","PSE","MLN_USD","A","2004",45586.79111,
"JPN","AGRSUPP","PSE","MLN_USD","A","2005",43036.48811,
"JPN","AGRSUPP","PSE","MLN_USD","A","2006",38119.99928,
"JPN","AGRSUPP","PSE","MLN_USD","A","2007",34581.77952,
"JPN","AGRSUPP","PSE","MLN_USD","A","2008",41000.33992,
"JPN","AGRSUPP","PSE","MLN_USD","A","2009",43757.94054,
"JPN","AGRSUPP","PSE","MLN_USD","A","2010",52598.8585,
"JPN","AGRSUPP","PSE","MLN_USD","A","2011",55938.6804,
"JPN","AGRSUPP","PSE","MLN_USD","A","2012",62330.85689,
"JPN","AGRSUPP","PSE","MLN_USD","A","2013",47329.18677,
"JPN","AGRSUPP","PSE","MLN_USD","A","2014",39899.09469,
"JPN","AGRSUPP","PSE","MLN_USD","A","2015",32968.01547,
"JPN","AGRSUPP","PSE","MLN_USD","A","2016",42409.08887,
"JPN","AGRSUPP","PSE","MLN_USD","A","2017",42376.44998,
"JPN","AGRSUPP","PSE","MLN_USD","A","2018",41819.29818,
"JPN","AGRSUPP","TSE","MLN_USD","A","1986",53542.50382,
"JPN","AGRSUPP","TSE","MLN_USD","A","1987",50240.10102,
"JPN","AGRSUPP","TSE","MLN_USD","A","1988",53698.7236,
"JPN","AGRSUPP","TSE","MLN_USD","A","1989",51574.76213,
"JPN","AGRSUPP","TSE","MLN_USD","A","1990",41087.82088,
"JPN","AGRSUPP","TSE","MLN_USD","A","1991",45471.81776,
"JPN","AGRSUPP","TSE","MLN_USD","A","1992",50980.03992,
"JPN","AGRSUPP","TSE","MLN_USD","A","1993",62167.03805,
"JPN","AGRSUPP","TSE","MLN_USD","A","1994",75486.23287,
"JPN","AGRSUPP","TSE","MLN_USD","A","1995",73483.8892,
"JPN","AGRSUPP","TSE","MLN_USD","A","1996",58848.01875,
"JPN","AGRSUPP","TSE","MLN_USD","A","1997",53057.58431,
"JPN","AGRSUPP","TSE","MLN_USD","A","1998",53961.84697,
"JPN","AGRSUPP","TSE","MLN_USD","A","1999",59602.51551,
"JPN","AGRSUPP","TSE","MLN_USD","A","2000",71776.98817,
"JPN","AGRSUPP","TSE","MLN_USD","A","2001",61317.30541,
"JPN","AGRSUPP","TSE","MLN_USD","A","2002",57035.0324,
"JPN","AGRSUPP","TSE","MLN_USD","A","2003",51468.87611,
"JPN","AGRSUPP","TSE","MLN_USD","A","2004",45272.62694,
"JPN","AGRSUPP","TSE","MLN_USD","A","2005",42086.69784,
"JPN","AGRSUPP","TSE","MLN_USD","A","2006",36988.54304,
"JPN","AGRSUPP","TSE","MLN_USD","A","2007",32571.24522,
"JPN","AGRSUPP","TSE","MLN_USD","A","2008",35549.3054,
"JPN","AGRSUPP","TSE","MLN_USD","A","2009",39259.11953,
"JPN","AGRSUPP","TSE","MLN_USD","A","2010",46077.6579,
"JPN","AGRSUPP","TSE","MLN_USD","A","2011",49293.29233,
"JPN","AGRSUPP","TSE","MLN_USD","A","2012",57493.42912,
"JPN","AGRSUPP","TSE","MLN_USD","A","2013",43099.83834,
"JPN","AGRSUPP","TSE","MLN_USD","A","2014",36520.25652,
"JPN","AGRSUPP","TSE","MLN_USD","A","2015",36894.18138,
"JPN","AGRSUPP","TSE","MLN_USD","A","2016",46815.24179,
"JPN","AGRSUPP","TSE","MLN_USD","A","2017",45964.07487,
"JPN","AGRSUPP","TSE","MLN_USD","A","2018",43210.73775,
"JPN","AGRSUPP","CSE","MLN_USD","A","1986",-53226.41135,
"JPN","AGRSUPP","CSE","MLN_USD","A","1987",-60793.84895,
"JPN","AGRSUPP","CSE","MLN_USD","A","1988",-68496.42077,
"JPN","AGRSUPP","CSE","MLN_USD","A","1989",-58641.61341,
"JPN","AGRSUPP","CSE","MLN_USD","A","1990",-53176.98773,
"JPN","AGRSUPP","CSE","MLN_USD","A","1991",-60728.47854,
"JPN","AGRSUPP","CSE","MLN_USD","A","1992",-67342.4368,
"JPN","AGRSUPP","CSE","MLN_USD","A","1993",-83277.34961,
"JPN","AGRSUPP","CSE","MLN_USD","A","1994",-84290.86018,
"JPN","AGRSUPP","CSE","MLN_USD","A","1995",-91768.58682,
"JPN","AGRSUPP","CSE","MLN_USD","A","1996",-72616.47681,
"JPN","AGRSUPP","CSE","MLN_USD","A","1997",-59432.32821,
"JPN","AGRSUPP","CSE","MLN_USD","A","1998",-60832.70588,
"JPN","AGRSUPP","CSE","MLN_USD","A","1999",-70184.49003,
"JPN","AGRSUPP","CSE","MLN_USD","A","2000",-60887.19556,
"JPN","AGRSUPP","CSE","MLN_USD","A","2001",-49604.27658,
"JPN","AGRSUPP","CSE","MLN_USD","A","2002",-50014.27541,
"JPN","AGRSUPP","CSE","MLN_USD","A","2003",-56466.43263,
"JPN","AGRSUPP","CSE","MLN_USD","A","2004",-53977.80328,
"JPN","AGRSUPP","CSE","MLN_USD","A","2005",-49958.23403,
"JPN","AGRSUPP","CSE","MLN_USD","A","2006",-45397.77308,
"JPN","AGRSUPP","CSE","MLN_USD","A","2007",-39305.25655,
"JPN","AGRSUPP","CSE","MLN_USD","A","2008",-46251.30726,
"JPN","AGRSUPP","CSE","MLN_USD","A","2009",-51082.05824,
"JPN","AGRSUPP","CSE","MLN_USD","A","2010",-59241.40733,
"JPN","AGRSUPP","CSE","MLN_USD","A","2011",-61180.53705,
"JPN","AGRSUPP","CSE","MLN_USD","A","2012",-68709.84471,
"JPN","AGRSUPP","CSE","MLN_USD","A","2013",-51560.03846,
"JPN","AGRSUPP","CSE","MLN_USD","A","2014",-45603.21636,
"JPN","AGRSUPP","CSE","MLN_USD","A","2015",-39555.38148,
"JPN","AGRSUPP","CSE","MLN_USD","A","2016",-51802.52688,
"JPN","AGRSUPP","CSE","MLN_USD","A","2017",-51945.59569,
"JPN","AGRSUPP","CSE","MLN_USD","A","2018",-52256.97496,
"JPN","AGRSUPP","GSSE","MLN_USD","A","1986",6904.096283,
"JPN","AGRSUPP","GSSE","MLN_USD","A","1987",9068.473568,
"JPN","AGRSUPP","GSSE","MLN_USD","A","1988",10333.76482,
"JPN","AGRSUPP","GSSE","MLN_USD","A","1989",9417.587922,
"JPN","AGRSUPP","GSSE","MLN_USD","A","1990",9386.616181,
"JPN","AGRSUPP","GSSE","MLN_USD","A","1991",10755.03641,
"JPN","AGRSUPP","GSSE","MLN_USD","A","1992",12983.71538,
"JPN","AGRSUPP","GSSE","MLN_USD","A","1993",16848.24621,
"JPN","AGRSUPP","GSSE","MLN_USD","A","1994",18752.47204,
"JPN","AGRSUPP","GSSE","MLN_USD","A","1995",24573.76682,
"JPN","AGRSUPP","GSSE","MLN_USD","A","1996",18529.99237,
"JPN","AGRSUPP","GSSE","MLN_USD","A","1997",15151.07339,
"JPN","AGRSUPP","GSSE","MLN_USD","A","1998",16485.59578,
"JPN","AGRSUPP","GSSE","MLN_USD","A","1999",12918.2165,
"JPN","AGRSUPP","GSSE","MLN_USD","A","2000",13417.80646,
"JPN","AGRSUPP","GSSE","MLN_USD","A","2001",11754.36845,
"JPN","AGRSUPP","GSSE","MLN_USD","A","2002",11249.64478,
"JPN","AGRSUPP","GSSE","MLN_USD","A","2003",12358.84634,
"JPN","AGRSUPP","GSSE","MLN_USD","A","2004",10625.14638,
"JPN","AGRSUPP","GSSE","MLN_USD","A","2005",9249.877522,
"JPN","AGRSUPP","GSSE","MLN_USD","A","2006",8290.766381,
"JPN","AGRSUPP","GSSE","MLN_USD","A","2007",9990.579483,
"JPN","AGRSUPP","GSSE","MLN_USD","A","2008",10955.29336,
"JPN","AGRSUPP","GSSE","MLN_USD","A","2009",10763.42743,
"JPN","AGRSUPP","GSSE","MLN_USD","A","2010",8413.960843,
"JPN","AGRSUPP","GSSE","MLN_USD","A","2011",12593.77238,
"JPN","AGRSUPP","GSSE","MLN_USD","A","2012",11558.41606,
"JPN","AGRSUPP","GSSE","MLN_USD","A","2013",9878.21785,
"JPN","AGRSUPP","GSSE","MLN_USD","A","2014",8548.103237,
"JPN","AGRSUPP","GSSE","MLN_USD","A","2015",7952.067978,
"JPN","AGRSUPP","GSSE","MLN_USD","A","2016",9354.94294,
"JPN","AGRSUPP","GSSE","MLN_USD","A","2017",9431.642231,
"JPN","AGRSUPP","GSSE","MLN_USD","A","2018",9171.045923,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","1986",-62.65471291,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","1987",-62.74719228,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","1988",-60.06817208,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","1989",-54.86822901,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","1990",-49.68061995,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","1991",-50.21888007,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","1992",-53.4425789,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","1993",-53.54648424,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","1994",-55.21673031,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","1995",-55.80039786,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","1996",-51.80353682,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","1997",-49.89999711,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","1998",-53.70824871,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","1999",-56.01992628,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","2000",-48.37271684,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","2001",-45.1748059,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","2002",-48.06115279,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","2003",-48.28501068,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","2004",-45.82006,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","2005",-46.71380673,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","2006",-44.20550612,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","2007",-37.77644247,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","2008",-41.37771953,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","2009",-41.14345107,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","2010",-43.12012222,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","2011",-42.22235288,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","2012",-46.32761343,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","2013",-41.31243771,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","2014",-38.1034311,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","2015",-36.83686808,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","2016",-40.70077412,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","2017",-41.59569877,
"JPN","AGRSUPP","CSE","PC_AGRCONSUMP","A","2018",-42.19338578,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","1986",13.14008576,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","1987",15.65982492,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","1988",16.28588058,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","1989",16.58497251,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","1990",17.9955556,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","1991",19.13586642,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","1992",19.67887361,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","1993",23.13772775,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","1994",20.94384398,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","1995",25.58086744,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","1996",24.80583542,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","1997",25.19717098,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","1998",27.31586675,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","1999",20.34236075,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","2000",20.28450821,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","2001",21.40552842,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","2002",20.92855099,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","2003",21.2547796,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","2004",18.88951039,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","2005",17.68404609,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","2006",17.85750395,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","2007",22.40618273,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","2008",21.07840674,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","2009",19.73431833,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","2010",13.78739043,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","2011",18.37353772,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","2012",15.64095169,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","2013",17.26511899,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","2014",17.64134342,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","2015",19.42963493,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","2016",18.06997414,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","2017",18.20308036,
"JPN","AGRSUPP","GSSE","PC_AGRSUPP","A","2018",17.9836128,
"KOR","AGRSUPP","PSE","MLN_USD","A","1986",9417.828735,
"KOR","AGRSUPP","PSE","MLN_USD","A","1987",10980.79921,
"KOR","AGRSUPP","PSE","MLN_USD","A","1988",15859.27775,
"KOR","AGRSUPP","PSE","MLN_USD","A","1989",18396.74356,
"KOR","AGRSUPP","PSE","MLN_USD","A","1990",19100.11921,
"KOR","AGRSUPP","PSE","MLN_USD","A","1991",19886.46051,
"KOR","AGRSUPP","PSE","MLN_USD","A","1992",19532.07792,
"KOR","AGRSUPP","PSE","MLN_USD","A","1993",19428.85004,
"KOR","AGRSUPP","PSE","MLN_USD","A","1994",22045.81696,
"KOR","AGRSUPP","PSE","MLN_USD","A","1995",25350.7905,
"KOR","AGRSUPP","PSE","MLN_USD","A","1996",23513.63774,
"KOR","AGRSUPP","PSE","MLN_USD","A","1997",20322.34448,
"KOR","AGRSUPP","PSE","MLN_USD","A","1998",12416.92391,
"KOR","AGRSUPP","PSE","MLN_USD","A","1999",18053.22322,
"KOR","AGRSUPP","PSE","MLN_USD","A","2000",19401.99857,
"KOR","AGRSUPP","PSE","MLN_USD","A","2001",14999.57697,
"KOR","AGRSUPP","PSE","MLN_USD","A","2002",16042.25473,
"KOR","AGRSUPP","PSE","MLN_USD","A","2003",15935.0871,
"KOR","AGRSUPP","PSE","MLN_USD","A","2004",20124.45749,
"KOR","AGRSUPP","PSE","MLN_USD","A","2005",21970.51965,
"KOR","AGRSUPP","PSE","MLN_USD","A","2006",23112.70015,
"KOR","AGRSUPP","PSE","MLN_USD","A","2007",22710.90579,
"KOR","AGRSUPP","PSE","MLN_USD","A","2008",19369.10956,
"KOR","AGRSUPP","PSE","MLN_USD","A","2009",19414.78959,
"KOR","AGRSUPP","PSE","MLN_USD","A","2010",19545.41495,
"KOR","AGRSUPP","PSE","MLN_USD","A","2011",23557.94351,
"KOR","AGRSUPP","PSE","MLN_USD","A","2012",23744.84366,
"KOR","AGRSUPP","PSE","MLN_USD","A","2013",24505.30756,
"KOR","AGRSUPP","PSE","MLN_USD","A","2014",23750.84441,
"KOR","AGRSUPP","PSE","MLN_USD","A","2015",23253.21912,
"KOR","AGRSUPP","PSE","MLN_USD","A","2016",20996.84497,
"KOR","AGRSUPP","PSE","MLN_USD","A","2017",23342.07075,
"KOR","AGRSUPP","PSE","MLN_USD","A","2018",25418.45633,
"KOR","AGRSUPP","TSE","MLN_USD","A","1986",10428.14812,
"KOR","AGRSUPP","TSE","MLN_USD","A","1987",10322.74097,
"KOR","AGRSUPP","TSE","MLN_USD","A","1988",14845.77444,
"KOR","AGRSUPP","TSE","MLN_USD","A","1989",19241.38539,
"KOR","AGRSUPP","TSE","MLN_USD","A","1990",17153.66081,
"KOR","AGRSUPP","TSE","MLN_USD","A","1991",18306.61479,
"KOR","AGRSUPP","TSE","MLN_USD","A","1992",17072.9735,
"KOR","AGRSUPP","TSE","MLN_USD","A","1993",18744.17217,
"KOR","AGRSUPP","TSE","MLN_USD","A","1994",20906.38065,
"KOR","AGRSUPP","TSE","MLN_USD","A","1995",22024.83751,
"KOR","AGRSUPP","TSE","MLN_USD","A","1996",21121.96209,
"KOR","AGRSUPP","TSE","MLN_USD","A","1997",21672.85642,
"KOR","AGRSUPP","TSE","MLN_USD","A","1998",13726.65311,
"KOR","AGRSUPP","TSE","MLN_USD","A","1999",19272.9913,
"KOR","AGRSUPP","TSE","MLN_USD","A","2000",24092.82842,
"KOR","AGRSUPP","TSE","MLN_USD","A","2001",19700.90212,
"KOR","AGRSUPP","TSE","MLN_USD","A","2002",20060.16346,
"KOR","AGRSUPP","TSE","MLN_USD","A","2003",17126.97333,
"KOR","AGRSUPP","TSE","MLN_USD","A","2004",18442.143,
"KOR","AGRSUPP","TSE","MLN_USD","A","2005",20274.79687,
"KOR","AGRSUPP","TSE","MLN_USD","A","2006",21262.28228,
"KOR","AGRSUPP","TSE","MLN_USD","A","2007",19175.36717,
"KOR","AGRSUPP","TSE","MLN_USD","A","2008",15166.15914,
"KOR","AGRSUPP","TSE","MLN_USD","A","2009",15875.50465,
"KOR","AGRSUPP","TSE","MLN_USD","A","2010",17047.42809,
"KOR","AGRSUPP","TSE","MLN_USD","A","2011",18762.80306,
"KOR","AGRSUPP","TSE","MLN_USD","A","2012",20740.97904,
"KOR","AGRSUPP","TSE","MLN_USD","A","2013",20825.62417,
"KOR","AGRSUPP","TSE","MLN_USD","A","2014",20146.42231,
"KOR","AGRSUPP","TSE","MLN_USD","A","2015",23617.91561,
"KOR","AGRSUPP","TSE","MLN_USD","A","2016",22233.43164,
"KOR","AGRSUPP","TSE","MLN_USD","A","2017",23896.76918,
"KOR","AGRSUPP","TSE","MLN_USD","A","2018",24652.42304,
"KOR","AGRSUPP","CSE","MLN_USD","A","1986",-9532.881974,
"KOR","AGRSUPP","CSE","MLN_USD","A","1987",-10965.89501,
"KOR","AGRSUPP","CSE","MLN_USD","A","1988",-14996.57327,
"KOR","AGRSUPP","CSE","MLN_USD","A","1989",-18070.47991,
"KOR","AGRSUPP","CSE","MLN_USD","A","1990",-19173.99086,
"KOR","AGRSUPP","CSE","MLN_USD","A","1991",-21198.13035,
"KOR","AGRSUPP","CSE","MLN_USD","A","1992",-20823.57356,
"KOR","AGRSUPP","CSE","MLN_USD","A","1993",-21316.54446,
"KOR","AGRSUPP","CSE","MLN_USD","A","1994",-23453.47806,
"KOR","AGRSUPP","CSE","MLN_USD","A","1995",-28388.93082,
"KOR","AGRSUPP","CSE","MLN_USD","A","1996",-23749.74114,
"KOR","AGRSUPP","CSE","MLN_USD","A","1997",-19191.30206,
"KOR","AGRSUPP","CSE","MLN_USD","A","1998",-11750.10431,
"KOR","AGRSUPP","CSE","MLN_USD","A","1999",-18791.84891,
"KOR","AGRSUPP","CSE","MLN_USD","A","2000",-20201.95059,
"KOR","AGRSUPP","CSE","MLN_USD","A","2001",-14635.57522,
"KOR","AGRSUPP","CSE","MLN_USD","A","2002",-17670.22233,
"KOR","AGRSUPP","CSE","MLN_USD","A","2003",-18471.91396,
"KOR","AGRSUPP","CSE","MLN_USD","A","2004",-19931.22235,
"KOR","AGRSUPP","CSE","MLN_USD","A","2005",-22911.97248,
"KOR","AGRSUPP","CSE","MLN_USD","A","2006",-25545.2313,
"KOR","AGRSUPP","CSE","MLN_USD","A","2007",-25732.99055,
"KOR","AGRSUPP","CSE","MLN_USD","A","2008",-20087.65298,
"KOR","AGRSUPP","CSE","MLN_USD","A","2009",-19512.73181,
"KOR","AGRSUPP","CSE","MLN_USD","A","2010",-21219.39478,
"KOR","AGRSUPP","CSE","MLN_USD","A","2011",-30563.48117,
"KOR","AGRSUPP","CSE","MLN_USD","A","2012",-29143.41548,
"KOR","AGRSUPP","CSE","MLN_USD","A","2013",-26530.69215,
"KOR","AGRSUPP","CSE","MLN_USD","A","2014",-25713.36633,
"KOR","AGRSUPP","CSE","MLN_USD","A","2015",-24380.12734,
